,C=0.01,C=0.02,C=0.03,C=0.1,C=0.2,C=0.3,C=1,C=2,C=3
2.0,0.7175406871609403,0.9071407014955402,0.9206922745700197,0.913166111880284,0.9024836306163919,0.8895867130467336,0.8311527726760413,0.7981150513802135,0.786059656724027
2.1,0.701035781544256,0.9127507163323783,0.9246029019213997,0.919528826856413,0.9078444206895127,0.8957976936856247,0.8384417108489282,0.802160287280155,0.7891804390427555
2.2,0.5930388219544847,0.9092130833712015,0.9234730630420862,0.9235217332766739,0.9119243442057674,0.9021656357296495,0.8448755931647232,0.8069662296948547,0.7931199111769061
2.3000000000000003,0.5,0.9084010840108401,0.9230332313860546,0.9249944970283954,0.9168685014210814,0.9073273062634766,0.8511219547068218,0.8139837719312795,0.7943813935172261
2.4000000000000004,0.5,0.9131288526546033,0.9249009044111587,0.9306516882736395,0.9185017972972289,0.9094017725630616,0.8557928765225423,0.8165704817634294,0.8000621542572566
2.5,0.5,0.8974861116662003,0.9246333457974989,0.9358884297520661,0.9212635677206229,0.9137180985778297,0.8630481667864845,0.8224366225431208,0.8072654118693782
2.6,0.5,0.8927276197747662,0.9260804321728692,0.9395539705637879,0.9276426732936895,0.9182927445574354,0.868051318645378,0.8275999204613242,0.8099499694231186
2.7,0.5,0.8939675790592612,0.9268392611950216,0.9414760688868365,0.933014668224974,0.9267622869736003,0.8737486386233115,0.8318100503832839,0.8122366743685763
2.8000000000000003,0.5,0.9167029616724739,0.9296920023051802,0.9425003530015463,0.9351971499762561,0.9308692598546289,0.87768261700647,0.8364472838315654,0.8175665877746762
2.9000000000000004,0.5,0.8901660280970626,0.9175852610878228,0.948074481223148,0.9445742480523629,0.9330337861372344,0.8843290290105194,0.8446875814721474,0.8239857889478814
3.0,0.0,0.8541666666666667,0.9128474275576581,0.9520450002979076,0.9449659743311241,0.9382236842105263,0.8946996063987708,0.850813848212252,0.8278807396951738
3.1,0.0,0.8169398907103824,0.9178294573643411,0.9520081688223281,0.9469180687975969,0.9413325230942167,0.8981829345263908,0.8560060317545801,0.8296800054184189
3.2,0.0,0.75,0.9181818181818182,0.9527857015510787,0.9449314251639833,0.9434814089186081,0.8987068965517242,0.8590409563821302,0.8323124033563554
